organisasjonsnummer,navn,naeringskode,organisasjonsform,kommune,postnummer,poststed,antall_ansatte,overordnet_enhet,er_i_konsern,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld,pdf_aar_tilgjengelig,hentet_dato
953102552,G-BIL AS,45.112,,,,,24,,,2023,,,,,287216469,279995773,7220696,11046,770814,6460929,5035456,45825138,9213449,36611689,9165028,36660110,36660110,0,,backup
952534599,GEIR LØVÅS AS,45.112,,,,,6,,,2023,,,,,39727328,39104825,622503,7231,111787,517947,403225,6095392,182511,5912881,5031679,1063714,1063714,0,,backup
888390162,GLOBAL TRUCKS AS,45.191,,,,,9,,,2023,,,,,126455560,120679622,5775938,535911,4927471,1384378,1086487,77810001,1627088,76182913,19710247,58099753,24792417,33307336,,backup
971001968,GLOMMEN BIL AS,45.112,,,,,6,,,2023,,,,,50856931,51475492,-618561,792,831229,-1448998,-1134784,14956046,991296,13964750,1448358,13507688,9811481,3696207,,backup
981420071,GM SERVICE AS,45.112,,,,,5,,,2023,,,,,22266233,20161181,2105052,3775,65094,2043733,1560377,18291600,1250572,17041029,12672249,5619352,5545100,74252,,backup
984035969,GRANDAHL BIL AS,45.112,,,,,26,,,2023,,,,,641718567,645646361,-3927793,1429111,517683,-3016365,-2376538,139345644,58997552,80348092,100070065,39275579,31390423,7885156,,backup
922431957,GRENLAND BIL AS,45.112,,,,,5,,,2023,,,,,28257220,29076405,-819185,43567,216579,-992197,-781672,9976079,328334,9647745,2081380,7894699,7602070,292629,,backup
919134062,GRENLAND BILSERVICE AS,45.112,,,,,21,,,2023,,,,,214300873,209278022,5022852,173779,405516,4791115,3725486,26348574,2573774,23774799,9967513,16381061,15299930,1081131,,backup
951110345,GRIMSTAD BIL AS,45.112,,,,,18,,,2023,,,,,51685439,50182270,1503169,9699,236998,1275870,995036,20483870,785313,19698557,11067617,9416253,7303261,2112991,,backup
983335470,GROMSTAD BIL & BÅT AS,45.112,,,,,31,,,2023,,,,,169955358,168632268,1323090,62578,1379883,5786,4874,58289802,5089569,53200234,10373047,47916755,43846953,4069802,,backup
964934657,GROMSTAD MOTOR STOA AS,45.112,,,,,32,,,2023,,,,,278888717,269966671,8922046,291956,457652,8756350,6828563,52244923,4079862,48165061,16526570,35718353,34218353,1500000,,backup
939231978,GRONG BILSERVICE AS,45.112,,,,,18,,,2023,,,,,18609153,19087461,-478307,2840,336661,-812128,-633460,8514141,1696694,6817447,1349822,7164319,2018939,5145380,,backup
952834789,GRORUDDALEN BILSENTER AS,45.112,,,,,12,,,2023,,,,,131362368,122355706,9006662,6711,471789,8541584,6660742,52427508,3821834,48605674,32719962,19707546,5004134,14703412,,backup
938024855,GRUA AUTO AS,45.112,,,,,11,,,2023,,,,,71328004,72206405,-878401,1364,1028922,-1905958,-2390247,17940832,1425405,16515428,4185402,13755430,8420650,5334780,,backup
986351655,GRØNDAL BILBUTIKKEN AS,45.112,,,,,34,,,2023,,,,,238298175,236832975,1465200,1988467,2011061,1442606,1116319,140242666,68432793,71809873,60284257,79958409,66805988,13152421,,backup
999049508,H&H MOTOR AS,45.112,,,,,9,,,2023,,,,,32647589,31497752,1149837,29916,395643,784110,612248,20027491,1850693,18176798,5220558,14806933,11168616,3638317,,backup
844596502,HADELAND BIL AS,45.112,,,,,8,,,2023,,,,,21360182,21689457,-329275,1773,196327,-523829,-408683,8835772,1521628,7314144,1449495,7386277,5605570,1780708,,backup
894264322,HAF GRENLAND AS,45.112,,,,,8,,,2023,,,,,23334359,23463480,-129120,2280,1192625,-1319466,-1099532,18270987,3054200,15216787,6239214,12031773,1867729,10164044,,backup
927437228,HAGEN CARAVAN AS,45.192,,,,,5,,,2023,,,,,25638395,31256210,-5617815,41001,190427,-5767242,-5838544,18247117,2245055,16002062,3321576,14925541,13725541,1200000,,backup
915279112,HALDEN BILSENTER AS,45.112,,,,,7,,,2023,,,,,46161536,46935679,-774143,11053,585950,-1349040,-1608072,11782939,1387520,10395419,-539749,12322688,7550792,4771896,,backup
959517525,HALLINGDAL BILSENTER AS,45.200,,,,,37,,,2023,,,,,297826990,288000068,9826922,16996,479857,9364061,7290789,69330540,7087033,62243508,14991898,54338642,53149861,1188781,,backup
922760411,HAMMERFEST MOTORSENTER AS,45.112,,,,,9,,,2023,,,,,16316478,15387417,929061,12398,102617,838842,576984,3577649,772316,2805333,2196088,1381561,556561,825000,,backup
980799530,HANSENS BILVERKSTED AS,45.200,,,,,25,,,2023,,,,,104581346,102608005,1973341,38330,729707,1281964,997927,32217953,10762529,21455424,11668572,20549381,8057700,12491681,,backup
943733988,Harald A Møller AS,45.111,,,,,378,,,2023,,,,,17914516659,16609641775,1304874884,246920882,34020476,1517775291,1212230047,4936772184,404209376,4532562808,772223004,4164549180,4119051854,45497326,,backup
876359022,HARESTUA AUTO AS,45.112,,,,,16,,,2023,,,,,46300127,47665684,-1365557,2075,967056,-2330538,-2330538,20021636,1161645,18859991,-447385,20469022,4413444,16055578,,backup
998828309,HARESTUA BIL AS,45.111,,,,,9,,,2023,,,,,6920570,6754691,165879,465,-10940,155404,138744,1086818,63498,1023320,396397,690421,690421,0,,backup
917630747,HARILA AS,45.112,,,,,165,,,2023,,,,,819890012,806981512,12908500,2525834,7648233,7786101,6370966,231262456,17326405,213936051,59717457,171544999,169784712,1760287,,backup
877179532,HARILA AUTOSENTER AS,45.112,,,,,5,,,2023,,,,,26573201,27723981,-1150780,28911,346602,-1468471,-1146967,11871736,1698100,10173636,1753649,10118087,9859596,258491,,backup
962135501,HAUGALAND BILSENTER AS,45.112,,,,,10,,,2023,,,,,55163118,55948727,-785609,3796,720687,-1502500,-1174838,20488990,676678,19812312,4102576,16386414,16185414,201000,,backup
974273888,HAUGALAND CARAVAN AS,45.192,,,,,20,,,2023,,,,,97190458,95290349,1900109,25061,1681678,243492,190066,60057456,9971585,50085871,11485889,48571567,42579023,5992544,,backup
824767092,HAUKÅS ATV AS,45.112,,,,,5,,,2023,,,,,35346442,33132150,2214292,12570,142814,2084048,1625672,18957263,775527,18181736,7914179,11043084,11008013,35071,,backup
896693352,HAUSMANNS AUTO AS,45.112,,,,,5,,,2023,,,,,6307707,5216145,1091563,30397,3066,1118893,864059,2135612,104463,2031149,1386710,748903,742004,6899,,backup
989690728,HEDIN AUTOMOTIVE AS,45.112,,,,,27,,,2023,,,,,65187188,66688654,-1501467,43646392,13539814,28605111,26680485,768145665,622511799,145633865,570561117,197584548,196337718,1246830,,backup
989930877,HEDIN PERFORMANCE CARS AS,45.200,,,,,86,,,2023,,,,,402762606,418608659,-15846052,23695,2643986,-18466343,-14413517,114988450,10595670,104392780,61264611,53723839,53723839,0,,backup
914994039,HENGER.NO,45.112,,,,,7,,,2023,,,,,22419959,21592836,827123,5022,572526,259619,206106,14382036,152557,14229480,2491784,11890252,6490788,5399464,,backup
919228229,HENGER1 AS,45.112,,,,,6,,,2023,,,,,30610443,28238941,2371501,303,648928,1722876,1343045,22302149,639800,21662349,2899307,19402841,14736547,4666295,,backup
928738094,HERNES & CO AS,45.112,,,,,9,,,2023,,,,,65517916,65509326,8589,2455,25168,-14124,-20677,1823803,125266,1698537,377823,1445980,929151,516828,,backup
916569505,HETLE AUTO ANR AS,45.192,,,,,7,,,2023,,,,,26013712,25538962,474750,55902,305603,225049,130538,10477005,3576500,6900505,5658883,4818122,826902,3991220,,backup
986083774,HOLMGREN OG OLSEN MOTOR AS,45.112,,,,,12,,,2023,,,,,35876085,34681488,1194597,94438,120008,1169027,927927,20600620,1290198,19310422,5902575,14698045,13990598,707447,,backup
993235229,HOT WHEELS AS,45.112,,,,,7,,,2023,,,,,3731017,3805899,-74882,,231349,-306231,-320825,4947194,70470,4876724,1653246,3293948,2414563,879385,,backup
936915779,HOVLI AUTO AS,45.112,,,,,40,,,2023,,,,,249595638,237553611,12042027,99108,1293402,10847733,8463155,90522393,38623774,51898619,42602598,47919795,23644605,24275190,,backup
915255604,HOVRUD AUTO AS,45.112,,,,,20,,,2023,,,,,76631055,74297356,2333700,0,0,1537769,1198143,39697831,823293,38874538,12129376,27568455,22604060,0,,backup
843011322,HÅKON CAMPING AS,45.192,,,,,16,,,2023,,,,,49824259,50292823,-468564,238811,1611880,-1841634,-1681776,37473460,4162629,33310832,6156045,31317416,9632682,21684734,,backup
913945794,IBOBIL AS,45.192,,,,,29,,,2023,,,,,135068570,143374332,-8305761,44137,6139381,-14401005,-11232784,91177480,11452359,79725120,-974472,92151951,18740929,73411022,,backup
920202829,ICARAVAN ALTA AS,45.192,,,,,6,,,2023,,,,,8087701,8867617,-779916,8672,56502,-827745,-647292,5526876,303686,5223190,222868,5304008,4878777,425231,,backup
980420167,INDRESOGNBIL AS,45.112,,,,,13,,,2023,,,,,74298657,72411088,1887569,74732,31691,1930610,1498185,14964120,973117,13991003,5998184,8965936,8419093,546843,,backup
921368836,INNLANDET AUTO AS,45.112,,,,,7,,,2023,,,,,54814902,54083708,731194,362325,913408,180111,159370,12414221,8350394,4063827,787425,11626796,4587884,7038912,,backup
959886725,J.M.BIL AS,45.112,,,,,5,,,2023,,,,,4980542,4834330,146212,17780,2097,161895,133505,1488334,45072,1443262,801463,686870,686870,0,,backup
927367297,JA AUTO AS,45.112,,,,,8,,,2023,,,,,9690037,8008627,1681411,0,0,1593709,1240224,4564436,1285000,3279436,2007947,2556489,1767371,768800,,backup
813755742,JA BILMEGLING AS,45.112,,,,,12,,,2023,,,,,16390468,16487141,-96672,2841,171013,-264845,-264845,7015201,3342703,3672497,548108,6467092,4408506,2058586,,backup
929520513,JAN KÅRES BIL AS,45.112,,,,,5,,,2023,,,,,22778291,20951181,1827110,7284,18779,1815616,1416029,3647314,14640,3632674,2608731,1038583,1038583,0,,backup
921715951,JARLES BIL AS,45.112,,,,,5,,,2023,,,,,121598727,117256409,4342318,7228,345993,4003553,3112557,26209597,649080,25560517,20330328,5879268,1980559,3898709,,backup
997091973,JOHANSSONS AUTO AS,45.112,,,,,9,,,2023,,,,,12958399,11335962,1622438,74325,2202,1694561,1320346,4184334,1452934,2731399,2528285,1656049,1656049,0,,backup
976070097,JÆGER SENTRUM AS,45.112,,,,,96,,,2023,,,,,946850000,925225000,21626000,479000,4380000,17726000,13770000,214837000,22857000,191980000,75398000,139439000,88816000,50623000,,backup
816205832,KAJANDER MOTOR AS,45.112,,,,,17,,,2023,,,,,53856086,52475158,1380928,7821,480611,908138,707645,23419192,1062104,22357088,7318622,16100570,13776599,2323971,,backup
911855461,KARS KLYVE AS,45.112,,,,,13,,,2023,,,,,36705700,38211352,-1505652,7289,106657,-1605019,-1250704,12732281,652287,12079994,9152450,3579831,1643193,1936638,,backup
998064996,KARS NENSET AS,45.112,,,,,11,,,2023,,,,,172773648,169149160,3624488,1817425,790812,4651101,3622688,85350743,40058980,45291763,67199254,18151489,18151489,0,,backup
929418654,KCBIL AS,45.112,,,,,5,,,2023,,,,,53799650,53475198,324452,3437,75356,252533,158279,6336817,139156,6197660,182702,6154115,1717176,4436939,,backup
915356559,KG MOTOR AS,45.112,,,,,8,,,2023,,,,,21296719,21137908,158811,419,374159,-214929,-157373,8167047,253338,7913709,556739,7610308,5847975,1762333,,backup
967289310,KIA BIL NORGE AS,45.111,,,,,14,,,2023,,,,,1354425000,1437075000,-82650000,91453000,47433000,-38630000,-30169000,306197000,57113000,249084000,123844000,182353000,180025000,2328000,,backup
924752149,KING LONG NORGE AS,45.192,,,,,5,,,2023,,,,,14728810,13881816,846994,94039,442803,498230,322538,18752795,1675685,17077111,692237,18060558,17261958,798600,,backup
987074841,KINGSRØD TRADING AS,45.192,,,,,20,,,2023,,,,,182977395,179705610,3271786,1789932,5250097,-188379,-150105,78444550,9508465,68936086,15270790,63173760,58667728,4506032,,backup
967066699,KIRKENES BIL AS,45.112,,,,,33,,,2023,,,,,169593856,164716579,4877276,478570,4849073,506774,365377,126350161,58701306,67648854,25814041,100536120,46224931,54311189,,backup
930041319,KM AUTO AS,45.112,,,,,10,,,2023,,,,,60789962,58424160,2365802,5226,13830,2357198,1363363,9546729,165507,9381222,2520468,7026262,3931242,3095020,,backup
911577313,KOKSTAD AUTOSENTER AS,45.111,,,,,22,,,2023,,,,,122884729,128948503,-6063774,24974,1479591,-7518391,-5864867,42557029,4821976,37735054,4548593,38008436,38008436,0,,backup
913112083,KONGSVINGER BILSENTER AS,45.112,,,,,26,,,2023,,,,,163199663,157396567,5803095,337591,1012867,5127819,4000326,54186499,8831764,45354735,19973943,34212556,28831306,5381250,,backup
916785887,KRAGERØ AUTO AS,45.112,,,,,16,,,2023,,,,,57345727,56160949,1184779,21307,288450,917635,710647,11810322,1065799,10744523,6309785,5500537,3645790,1854747,,backup
977188202,KRISTOFFERSEN BIL AS,45.112,,,,,19,,,2023,,,,,81445869,78339493,3106377,156494,224603,3038267,2369712,31138078,11884452,19253625,22373023,8765055,8765055,0,,backup
913814045,KROGEN BIL AS,45.112,,,,,6,,,2023,,,,,10076721,9340987,735734,2937,60254,678417,529165,1926255,296650,1629604,1090900,835355,835355,0,,backup
997615603,KROKEN CARAVAN AS,45.192,,,,,63,,,2023,,,,,514376877,524312228,-9935351,6312258,24491878,-28114971,-21952348,467357489,55400382,411957107,63515723,403841766,207128254,196713512,,backup
976561104,KVAVIK AUTO AS,45.112,,,,,11,,,2023,,,,,67673943,68354862,-680919,26894,576452,-1230476,-961167,11524618,879722,10644896,3080455,8444163,6610832,1833331,,backup
976009738,LAKSELV MOTOR AS,45.112,,,,,12,,,2023,,,,,19065345,18459862,605483,9928,361605,253807,197810,11285626,4811033,6474593,1648028,9637598,3279630,6357968,,backup
968389556,LASSEN AUTO AS,45.112,,,,,8,,,2023,,,,,63419190,60286935,3132255,102010,493348,2740917,2130149,17914098,572371,17341727,10736981,7177118,6292705,884413,,backup
913781481,LEIF GJESTRUM LARSEN AS,45.112,,,,,6,,,2023,,,,,10509179,9700554,808625,472,96568,712529,555830,7230305,2391177,4839127,3530307,3699998,720172,2979826,,backup
990946205,LIAN'S CARAVAN & FRITID AS,45.192,,,,,42,,,2023,,,,,261903299,257160692,4742607,31505,2454726,2319385,1803964,169062789,6662477,162400313,94827022,74235767,74235767,0,,backup
982698308,LIFO KONSULT AS,45.112,,,,,6,,,2023,,,,,19883006,19138197,744810,5718,169196,581331,453745,3751959,525600,3226359,1139880,2612079,2460625,151454,,backup
995003430,LOFOTEN BIL AS,45.112,,,,,20,,,2023,,,,,25307016,23483529,1823487,14600,401260,1436827,1115031,12792461,9233004,3559457,3480462,9311998,9226014,85985,,backup
927940183,LUCID NORWAY AS,45.112,,,,,10,,,2023,,,,,36057380,35686631,370749,66330,198880,238199,185795,84249456,27593085,56656372,-58323,84307780,84288547,19233,,backup
916100132,LURA AUTO SERVICE AS,45.112,,,,,9,,,2023,,,,,9143511,8758865,384646,15950,61260,339335,339335,2061846,71411,1990435,636065,1425782,1425782,0,,backup
926560921,LUXURY RIDES AS,45.112,,,,,5,,,2023,,,,,5302149,4768950,533199,1901,582,534518,457746,1170925,74207,1096718,318942,851982,690776,161206,,backup
923166866,LYSHOLM BIL AS,45.112,,,,,14,,,2023,,,,,250558522,245318487,5240034,75908,2749991,2565951,1974888,41959174,2140369,39818805,4917865,37041309,36846680,194629,,backup
930015563,LYSHOLM BIL DRAMMEN AS,45.112,,,,,5,,,2023,,,,,44117172,42874150,1243022,,445777,797244,623938,10455781,1193480,9262301,698521,9757261,8569176,1188085,,backup
931000845,LYSHOLM BIL OUTLET AS,45.112,,,,,5,,,2023,,,,,20535478,20126941,408538,,255952,152585,119306,6356745,1271415,5085330,199306,6157439,3979290,2178149,,backup
994504258,LØVIKNES CARAVANIMPORT AS,45.192,,,,,9,,,2023,,,,,108591928,105864021,2727907,82312,2677437,132782,80247,39486069,868797,38617273,5507426,33978643,28060535,5918108,,backup
932204371,MACK AUTO AS,45.112,,,,,6,,,2023,,,,,59615448,56952283,2663164,103987,234767,2532384,1975259,12909707,3898021,9011687,7358024,5551684,3334619,2217064,,backup
824387842,MAN TRUCK & BUS NORGE AS,45.191,,,,,279,,,2023,,,,,1351889933,1304401566,47488367,14801237,12393457,49896147,20936310,2775882806,1800731443,975151363,181119417,2594763389,1172701643,1422061746,,backup
911815443,MASKINRINGEN AS,45.192,,,,,11,,,2023,,,,,9869161,9284233,584928,363553,767909,180572,69746,9010941,4679000,4331941,6472597,2538344,1871823,666521,,backup
920058116,MAX CARAVAN AS,45.192,,,,,8,,,2023,,,,,29691579,29216815,474764,2921,162980,314704,249556,3017922,248242,2769681,879603,2138320,2138320,0,,backup
914218241,MB AUTO KALAND AS,45.111,,,,,5,,,2023,,,,,52084476,51582308,502168,13390,280987,234572,234572,10794656,27000,10767656,4294001,6500655,1892715,4607940,,backup
981275268,MC LEA AS,45.192,,,,,6,,,2023,,,,,13290415,14963534,-1673119,61181,653304,-2265243,-2401067,16559600,101576,16458023,200000,16359600,7270548,0,,backup
925076643,MIDTNORGE BIL OG BOBILFORMIDLING AS,45.192,,,,,6,,,2023,,,,,47968944,46830324,1138620,889,878584,260924,260924,11323014,770881,10552133,-694486,12017500,1514488,10503012,,backup
986296069,MINNESUND BIL AS,45.112,,,,,6,,,2023,,,,,6011907,5985751,26156,1643,91491,-63692,-63692,2336932,116209,2220723,733290,1603642,457303,1146339,,backup
917503680,MOBILE ARENDAL AS,45.112,,,,,15,,,2023,,,,,85498598,85622665,-124067,113621,118856,-129302,-102915,21093938,2356113,18737825,11662043,9431895,9211650,220245,,backup
943416893,MOBILE AS,45.112,,,,,55,,,2023,,,,,250711000,218459000,32252000,24232000,39207000,17277000,8672000,912470000,374185000,538285000,286258000,626211000,626211000,0,,backup
924469005,MOBILE AUTO SØR AS,45.112,,,,,9,,,2023,,,,,51658625,56375751,-4717125,121489,1855410,-6451046,-5035967,22912994,4088788,18824205,3770745,19142248,18660419,481829,,backup
925281573,MOBILE AUTO VESTFOLD AS,45.112,,,,,17,,,2023,,,,,81228156,82856317,-1628161,9270,1245930,-2864822,-2237751,38880378,1579917,37300460,17002259,21878119,21241632,636487,,backup
984103131,MOBILE AUTOPARTNER AS,45.112,,,,,19,,,2023,,,,,117400819,113772946,3627873,58278,372247,3313904,2584721,31137627,2503104,28634523,9547723,21589904,20639612,950292,,backup
950160675,MOBILE BØ AS,45.112,,,,,16,,,2023,,,,,109276958,106565217,2711742,18277,431024,2298994,1797713,23119320,1965729,21153591,5447526,17671795,17149800,521995,,backup
819496072,MOBILE ELVERUM AS,45.112,,,,,31,,,2023,,,,,183638465,187228639,-3590173,22269,1533758,-5101662,-3983963,68624851,9097117,59527734,8802572,59822280,58896646,925634,,backup
974210215,MOBILE ENSJØ AS,45.112,,,,,26,,,2023,,,,,205763418,215340316,-9576898,23587,1696851,-11250163,-8775551,50375073,2791324,47583750,11119909,39255164,37530514,1724650,,backup
941528600,MOBILE GJØVIK AS,45.112,,,,,19,,,2023,,,,,84409237,87385884,-2976646,9051,1262632,-4230228,-3299577,35868199,1938977,33929222,7878074,27990126,27764382,225744,,backup
990964262,MOBILE HOKKSUND AS,45.112,,,,,29,,,2023,,,,,196932341,197767266,-834925,128420,501621,-1208125,-943818,52725208,7453282,45271926,16058187,36667021,35699256,967765,,backup
984060343,MOBILE HØNEFOSS AS,45.112,,,,,16,,,2023,,,,,99038308,98770635,267673,103994,1142788,-771121,-602354,47106833,2229595,44877238,16117054,30989779,30738927,250852,,backup
996926176,MOBILE KJELLER AS,45.112,,,,,48,,,2023,,,,,236267971,232943470,3324502,19362,1436820,1907044,1485651,58905484,3673569,55231915,9929997,48975486,47179402,1796084,,backup
860759772,MOBILE KONGSBERG AS,45.112,,,,,14,,,2023,,,,,143778259,149444505,-5666247,59745,1235798,-6842299,-5339776,58824177,4878593,53945584,10556226,48267951,46999716,1268235,,backup
997253701,MOBILE LARVIK AS,45.112,,,,,37,,,2023,,,,,223910566,218467401,5443164,125042,705496,4862711,3792916,48680715,4706639,43974076,14923777,33756938,31449280,2307658,,backup
975951588,MOBILE RØDBERG AS,45.112,,,,,10,,,2023,,,,,36707556,32753647,3953909,204397,66977,4091328,3192242,34114220,15899469,18214751,29674400,4439820,4396869,42951,,backup
821021502,MOBILE SKØYEN AS,45.112,,,,,18,,,2023,,,,,181367769,177337570,4030199,8860,762958,3276102,2555360,36582049,7672793,28909256,9535909,27046140,25990837,1055303,,backup
995403455,MOBILEZENTRUM AS,45.112,,,,,9,,,2023,,,,,116907637,111246911,5660726,306210,2289060,3677875,2793936,84778145,4553012,80225133,11126741,73651404,66955396,6696008,,backup
925379131,MOELV BIL & CARAVAN AS,45.112,,,,,16,,,2023,,,,,51225868,49754271,1471597,13216,1024137,460677,357621,22012362,359638,21652724,4209657,17802705,17659119,143586,,backup
918165665,MOLDE AUTOSALG AS,45.112,,,,,6,,,2023,,,,,25326878,25464151,-137272,2286,234247,-369233,-274549,6967939,974066,5993873,2593102,4374837,4374837,0,,backup
997493249,MOPEDBIL NORGE AS,45.112,,,,,23,,,2023,,,,,128539276,116198465,12340811,354308,2040167,10654953,8289158,48123034,5616972,42506062,9656815,38466218,30733504,7732715,,backup
911907232,MOTOR FORUM AS,45.112,,,,,21,,,2023,,,,,101780877,101055182,725695,30263,431637,324321,252459,36120303,5030052,31090250,8978293,27142010,26752984,389026,,backup
928665879,MOTOR FORUM AS,45.112,,,,,13,,,2023,,,,,66057164,66474410,-417247,7320,493709,-903636,-704355,21769979,3853710,17916268,2735302,19034677,18636748,397929,,backup
931806858,MOTOR FORUM AS,45.200,,,,,35,,,2023,,,,,160579011,170538474,-9959464,169858,1303143,-11092749,-8622688,70527412,12108013,58419399,17632130,52895282,51837794,1057488,,backup
936999247,MOTOR FORUM AS,45.112,,,,,34,,,2023,,,,,168987975,180005555,-11017580,55560,2082410,-13044429,-10174520,68508984,11132409,57376575,17094709,51414275,50103532,1310743,,backup
937698917,MOTOR FORUM AS,45.112,,,,,15,,,2023,,,,,80579102,83604298,-3025196,236990,1038516,-3826722,-2935868,36160383,12705513,23454870,9054538,27105846,26833839,272006,,backup
944019502,MOTOR FORUM AS,45.112,,,,,44,,,2023,,,,,200574945,195438021,5136924,176756,745251,4568429,3570460,44295745,17919537,26376208,15502322,28793423,27495998,1297425,,backup
957290795,MOTOR FORUM AS,45.112,,,,,28,,,2023,,,,,139928478,141772875,-1844397,14784,870651,-2700263,-2106535,39887028,8997409,30889619,9973935,29913093,28557791,1355303,,backup
995333554,MOTOR FORUM AS,45.112,,,,,25,,,2023,,,,,115677332,116334012,-656680,18705,954186,-1592161,-1243776,40812385,9786940,31025445,9775912,31036473,30172230,864243,,backup
995515784,MOTOR FORUM AS,45.112,,,,,16,,,2023,,,,,91365877,91107876,258001,12482,490801,-220318,-172412,26789458,6708806,20080651,9369151,17420306,16998360,421947,,backup
912505723,MOTOR FORUM SKADE AS,45.112,,,,,8,,,2023,,,,,29979097,27237288,2741809,117365,521,2858652,2230126,8790476,1846701,6943776,2622337,6168139,5968139,200000,,backup
943646554,MOTOR GRUPPEN DETALJ AS,45.112,,,,,8,,,2023,,,,,45510372,53407749,-7897377,21287486,11077870,2312239,2305431,366445313,106887371,259557943,96169409,270275904,270275904,0,,backup
919141182,MOTOR GRUPPEN IMPORT AS,45.111,,,,,23,,,2023,,,,,6629983,25475419,-18845435,46411764,30090248,-2523919,-2375111,783991944,160135450,623856494,288168630,495823314,480129294,15694020,,backup
926552414,MOTORARENA AS,45.112,,,,,5,,,2023,,,,,30921253,29336599,1584654,21081,103335,1502400,1181449,17292828,649152,16643676,5454359,11838468,1070289,10768179,,backup
916157525,MOTORGROSSISTEN AS,45.112,,,,,7,,,2023,,,,,41718004,39750391,1967613,85,-163925,1803774,1376265,8882239,278773,8603466,6068423,2813816,2813816,0,,backup
974361981,MOTORPARTNER NAMSOS AS,45.112,,,,,11,,,2023,,,,,142635225,136281893,6353333,57200,65871,6344661,4887585,37157902,1125144,36032758,24905648,12252254,12252254,0,,backup
947249967,MOTORPOOL HANDEL AS,45.112,,,,,50,,,2023,,,,,274729042,266530641,8198401,250529,3772677,4676252,3623356,133669258,27370501,106298757,13928802,119740456,88770601,30969855,,backup
921779992,MOTORPOOL HØNEFOSS AS,45.112,,,,,8,,,2023,,,,,74730552,74508448,222104,2527,463727,-239096,-189020,17067896,2347992,14719904,1832619,15235277,13490559,1744718,,backup
999301061,MOTORSENTERET HEIDAL AS,45.112,,,,,8,,,2023,,,,,27664232,28077722,-413490,10059,247174,-650605,-507272,12867323,990369,11876954,2204257,10663066,10048440,614626,,backup
916972415,MOTRUM AS,45.112,,,,,5,,,2023,,,,,136475099,133583996,2891103,8797,1002438,1897462,1364836,33093032,16905879,16187153,15570591,17522440,17522440,0,,backup
999338216,MTF BIL AS,45.111,,,,,8,,,2023,,,,,7268156,6629155,639001,558,11061,628498,628498,1001182,256363,744819,-689521,1690703,1520015,170688,,backup
917423830,MYCAR AS,45.112,,,,,12,,,2023,,,,,439975718,466206787,-26231069,1443657,13019264,-37806676,-41703026,146731065,27712565,119018500,20848693,125882372,116805693,9076679,,backup
930013110,MØLLER BIL BRUKTBIL AS,45.112,,,,,59,,,2023,,,,,258691438,285182577,-26491139,16176,2410828,-28885792,-22532863,221983100,52703473,169279626,34119999,187863100,96031832,91831268,,backup
964995923,MØLLER BIL ROMERIKE AS,45.112,,,,,280,,,2023,,,,,1699963640,1674015745,25947895,385628,7124073,19209450,14920743,362137751,50218359,311919393,55345538,306792213,230446787,76345427,,backup
834874482,MØLLER BIL TRØNDELAG AS,45.200,,,,,297,,,2023,,,,,2299095135,2249817846,49277289,465069,9593347,40149012,31232532,447767150,44471082,403296068,68222182,379544968,274883472,104661496,,backup
984599730,MØLLER MOBILITY GROUP AS,45.111,,,,,51,,,2023,,,,,109000000,306000000,-197000000,2721000000,995000000,1529000000,1249000000,7655000000,5784000000,1871000000,3819000000,3836000000,2030000000,1806000000,,backup
919453273,MØLLER SPORTSBILER ASKER & BÆRUM AS,45.112,,,,,38,,,2023,,,,,364791505,395075954,-30284449,10198,4845766,-35120016,-27467508,127265429,20408134,106857295,10611202,116654227,116654227,0,,backup
921171935,MØLLER SPORTSBILER GARDERMOEN AS,45.112,,,,,15,,,2023,,,,,113342176,127041259,-13699083,5073,2232843,-15926853,-12317873,52599381,15263932,37335449,2913719,49685662,49685662,0,,backup
977365422,MØLLER SPORTSBILER OSLO AS,45.112,,,,,49,,,2023,,,,,435115673,470781468,-35665795,109613,8734421,-44290603,-34610650,228783300,113548457,115234843,19782656,209000645,209000645,0,,backup
822720722,NAMSOS BIL AS,45.112,,,,,10,,,2023,,,,,50815745,52384216,-1568471,2360,951873,-2517984,-1964688,29180407,1618874,27561533,3619398,25561009,22561009,3000000,,backup
912440923,NARDO BIL NORDVEST AS,45.112,,,,,44,,,2023,,,,,354852880,349051509,5801371,135752,1232581,4704542,3672335,59364546,4160774,55203772,34267696,25096850,22057637,3039213,,backup
961112001,NARDO BIL ORKANGER AS,45.112,,,,,56,,,2023,,,,,349745133,338313038,11432095,765372,1088940,11108526,8641981,92242305,7617970,84624335,51360974,40881330,36852733,4028598,,backup
920227996,N-AUTO AS,45.112,,,,,7,,,2023,,,,,58913184,56328757,2584427,24964,461562,2147828,1670251,10722117,1987000,8735117,1866350,8855767,7126203,1729564,,backup
951734543,NERLAND AUTOSALG AS,45.112,,,,,14,,,2023,,,,,114127030,108815059,5311971,4063037,2336766,7038242,5478552,111543912,456220,111087692,30412021,81131891,81131891,0,,backup
