organisasjonsnummer,navn,naeringskode,organisasjonsform,kommune,postnummer,poststed,antall_ansatte,overordnet_enhet,er_i_konsern,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld,pdf_aar_tilgjengelig,hentet_dato
917802866,GRETLAND BIL AS,47.810,AS,SARPSBORG,1711,SARPSBORG,5,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,94765401.0,91693962.0,3071439.0,208.0,410442.0,2661206.0,2070665.0,19863773.0,1379234.0,18484539.0,6706679.0,13157095.0,11101500.0,2055595.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917804125,AUTOTAL AS,47.810,AS,OPPDAL,7340,OPPDAL,13,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,201453445.0,198398600.0,3054845.0,31037.0,1474951.0,1610931.0,1070599.0,44921717.0,7821941.0,37099776.0,21616847.0,23304870.0,23304870.0,0.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917809100,BROKERS AS,47.810,AS,ØRSTA,6154,ØRSTA,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,623376.0,575717.0,47659.0,,17563.0,30096.0,30096.0,353297.0,0.0,353297.0,48163.0,305134.0,305134.0,0.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917853991,Q8IMPORT AS,47.810,AS,NANNESTAD,2030,NANNESTAD,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,64461.0,-64461.0,4.0,,-64457.0,-64457.0,443721.0,0.0,443721.0,-51459.0,495180.0,495180.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917854734,ASK CARAVAN AS,47.810,AS,VINDAFJORD,5583,VIKEDAL,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,3282.0,-3282.0,,,-3282.0,-23873.0,425849.0,0.0,425849.0,268155.0,157694.0,68691.0,89004.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917872392,HOFTUFT BIL AS,47.810,AS,EVJE OG HORNNES,4737,HORNNES,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,23645.0,-23645.0,54970.0,131011.0,-99686.0,-99686.0,2808113.0,15000.0,2793113.0,830964.0,1977149.0,1977149.0,0.0,,2026-04-11
917876304,KROKEN-INVEST AS,47.810,AS,RAUMA,6300,ÅNDALSNES,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,292444.0,-292444.0,9768000.0,,9475556.0,8501581.0,219694980.0,177582564.0,42112416.0,209275786.0,10419194.0,9485058.0,934136.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917877246,BILGALLERIET AS,47.810,AS,TRONDHEIM,7032,TRONDHEIM,7,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,91062046.0,88672253.0,2389793.0,1534.0,1027970.0,1363357.0,1060834.0,16258007.0,5776090.0,10481917.0,2165707.0,14092300.0,10039921.0,4052379.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917893721,NETCAR AS,47.810,AS,DRAMMEN,3041,DRAMMEN,5,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,67349406.0,62629891.0,4719515.0,11171.0,97270.0,4633416.0,3613190.0,19244775.0,867790.0,18376985.0,15916466.0,3328309.0,2952940.0,375369.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917907943,HARMAN BIL AS,47.810,AS,BERGEN,5238,RÅDAL,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,30213240.0,30367520.0,-154280.0,221.0,180064.0,-334124.0,-334124.0,225567.0,99290.0,126277.0,-24213.0,249780.0,249780.0,0.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917921024,BOBIL TRONDHEIM AS,47.810,AS,MELHUS,7224,MELHUS,16,,True,2024,2024-01-01,2024-12-31,SELSKAP,store,68398391.0,68429909.0,-31518.0,176090.0,1363950.0,-1219379.0,-951032.0,43410498.0,346537.0,43063961.0,5463630.0,37946868.0,9529192.0,28417676.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917922934,MB BIL AS,47.810,AS,LILLESTRØM,2020,SKEDSMOKORSET,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,971897.0,1109282.0,-137384.0,0.0,1012.0,-138397.0,-138397.0,123679.0,52105.0,71573.0,-8322.0,132001.0,132001.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917924260,CASPER INVEST AS,46.710,AS,LILLESTRØM,2000,LILLESTRØM,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,33237.0,-33237.0,11579.0,1524.0,-23182.0,-23182.0,959475.0,923000.0,36475.0,-443138.0,1402613.0,30257.0,1372355.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917932999,DAHL / FINNE AUTO AS,47.810,AS,PORSGRUNN,3946,PORSGRUNN,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,72333508.0,71063964.0,1269544.0,454.0,473932.0,796066.0,796066.0,11188491.0,107235.0,11081256.0,4282874.0,6905617.0,6905617.0,0.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917968543,DAF TRUCKS NORGE AS,47.810,AS,KRISTIANSAND,4611,KRISTIANSAND S,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,2996867.0,2535625.0,461242.0,258239.0,605.0,718876.0,556101.0,23955796.0,0.0,23955796.0,5846845.0,18108951.0,18108951.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
917983224,AUTOLINQ AS,47.810,AS,STJØRDAL,7513,STJØRDAL,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,45405589.0,43719807.0,1685782.0,2695.0,250145.0,1438332.0,1112185.0,6733725.0,15003.0,6718722.0,2466549.0,4267176.0,588777.0,3678399.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918003398,BILGATTI AS,47.810,AS,KONGSBERG,3612,KONGSBERG,5,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,40184932.0,39906635.0,278297.0,6631.0,86591.0,198337.0,-2041.0,12277825.0,940589.0,11337236.0,8572711.0,3705114.0,3349368.0,355746.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918013660,BUSSINVEST NORGE AS,47.810,AS,ULLENSAKER,2052,JESSHEIM,6,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,70774528.0,71831740.0,-1057212.0,258123.0,538006.0,-1337095.0,-1337095.0,25502453.0,7152642.0,18349811.0,-1437308.0,26939761.0,23735897.0,3203864.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918040242,ARVE OPSAHL AS,47.810,AS,TRONDHEIM,7080,HEIMDAL,12,,True,2024,2024-01-01,2024-12-31,SELSKAP,store,140004646.0,127564531.0,12440115.0,1576375.0,7277978.0,6738512.0,5072851.0,127462947.0,61338425.0,66124522.0,41614688.0,85848259.0,54980561.0,30867698.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918041338,EINAU2 EINAR FLØGUM,47.810,ENK,ETNEDAL,2890,ETNEDAL,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,10032360.0,9413120.0,619240.0,2932.0,65889.0,556283.0,556284.0,2568330.0,1498933.0,1069397.0,961586.0,1606744.0,252017.0,1354727.0,2024,2026-04-11
918062092,MASKINEXPORT AS,47.810,AS,OSLO,1165,OSLO,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1067023.0,1165000.0,-97977.0,60002.0,106.0,-38081.0,-38081.0,2186438.0,39666.0,2146772.0,327622.0,1858816.0,1708816.0,150000.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918082425,OTVENGE HOLDING AS,47.810,AS,OSLO,0267,OSLO,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,706132.0,270472.0,435660.0,4553369.0,4773878.0,215151.0,-93160.0,50545619.0,44326040.0,6219579.0,5986358.0,44559261.0,1801087.0,42758174.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918083731,STENS HOLDING AS,47.810,AS,OSLO,0161,OSLO,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,94759.0,-94759.0,100000000.0,3022030.0,96883211.0,96893622.0,163554982.0,63554982.0,100000000.0,128906735.0,34648247.0,15044643.0,19603604.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918089217,AUTOSALG VESTFOLD AS,47.810,AS,TØNSBERG,3174,REVETAL,,,True,2024,2024-01-01,2024-12-31,SELSKAP,store,6352975.0,5522897.0,830078.0,9782.0,247656.0,592204.0,461874.0,6240196.0,4592978.0,1647218.0,2813718.0,3426478.0,290221.0,3136258.0,2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-11
918089861,AUTOSERVICE AS,47.810,AS,SUNNFJORD,6819,FØRDE,11,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,34887593.0,34642946.0,244646.0,34549.0,193984.0,85212.0,63375.0,15005892.0,2088684.0,12917208.0,8243947.0,6761945.0,6411212.0,350732.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918109412,AW CONSULTING AS,46.710,AS,NOTODDEN,3683,NOTODDEN,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,16971.0,-16971.0,25077.0,19766.0,-11660.0,-11660.0,1155757.0,1134471.0,21286.0,683367.0,472390.0,472390.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918111808,TRUCKSENTER AS,46.710,AS,STAVANGER,4031,STAVANGER,16,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,30845992.0,28550757.0,2295234.0,15879.0,51019.0,2260095.0,1757770.0,8852303.0,536786.0,8315517.0,5002539.0,3849764.0,3841659.0,8105.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918145281,WOLLEBÆK BIL AS,47.810,AS,RINGERIKE,3513,HØNEFOSS,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,309000.0,623985.0,-314985.0,-3.0,0.0,-314988.0,-314988.0,525886.0,91039.0,434847.0,-702373.0,1228259.0,79263.0,1148996.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918152504,SLANGSVOLD AS,47.810,AS,RÅDE,1640,RÅDE,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,21796.0,82109.0,-60313.0,13.0,,-60300.0,-60300.0,168955.0,132009.0,36946.0,-329914.0,498868.0,498868.0,0.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918160973,AUTO VAULT AS,47.810,AS,MOSS,1530,MOSS,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,3538410.0,3466922.0,71488.0,1169.0,,72657.0,56672.0,3202604.0,0.0,3202604.0,299588.0,2903016.0,2902055.0,961.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918161562,JONAS HEGRE AS,47.810,AS,SANDNES,4315,SANDNES,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,277200.0,-1996851.0,2274051.0,7387595.0,,9661646.0,7536097.0,27592881.0,17526410.0,10066471.0,17879989.0,9712893.0,4732129.0,4980764.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918165665,MOLDE AUTOSALG AS,47.810,AS,MOLDE,6456,SKÅLA,8,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,33988713.0,32850161.0,1138552.0,3568.0,289634.0,852486.0,665624.0,8303768.0,421320.0,7882448.0,3258726.0,5045043.0,5013732.0,31311.0,2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918170278,NORDIC TRUCKCENTER AS,47.810,AS,OSLO,0354,OSLO,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,30152328.0,33213409.0,-3061081.0,376833.0,2207511.0,-4891759.0,-4891759.0,4231147.0,0.0,4231147.0,-14339808.0,18570955.0,1716543.0,16854412.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918172653,KB AUTO NORGE AS,47.810,AS,EIDSKOG,2240,MAGNOR,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,240814213.0,238759074.0,2055139.0,2249.0,481087.0,1576300.0,1026431.0,31710627.0,2653463.0,29057164.0,3773531.0,27937096.0,27937096.0,0.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918222251,TRIANGELEN AS,47.810,AS,KVÆNANGEN,9161,BURFJORD,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,915996.0,837161.0,78835.0,65.0,206565.0,-127666.0,-127666.0,9294352.0,9015242.0,279110.0,6997311.0,2297041.0,2297041.0,0.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918344500,REV AUTO AS,47.810,AS,VESTNES,6393,TOMREFJORD,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,95109.0,138715.0,-43606.0,0.0,0.0,-43606.0,-43606.0,6645275.0,26960.0,6618315.0,4923205.0,1722070.0,1722070.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918353178,CAR4YOU AS,47.810,AS,OSLO,0983,OSLO,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,4064000.0,3859669.0,204331.0,0.0,0.0,204331.0,204331.0,22351217.0,0.0,22351217.0,-3633583.0,25984800.0,25984800.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918367071,STJØRDAL BIL AS,47.810,AS,STJØRDAL,7502,STJØRDAL,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,4869106.0,5416900.0,-547794.0,206.0,195467.0,-743055.0,-743055.0,1312216.0,43606.0,1268611.0,-326956.0,1639172.0,1639172.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918371257,GREFSEN INVEST AS,47.810,AS,ASKER,1396,BILLINGSTAD,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,644829.0,-644829.0,316169.0,7840.0,-336500.0,-336500.0,4977245.0,1326809.0,3650436.0,4643862.0,333383.0,3383.0,330000.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918374205,FORUSPARKEN AUTO AS,47.810,AS,STAVANGER,4031,STAVANGER,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,8396611.0,8172948.0,223663.0,69.0,190939.0,32793.0,25579.0,3140629.0,553834.0,2586795.0,730092.0,2410537.0,2197958.0,212579.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918390596,HOLEN AUTOSALG AS,47.810,AS,TIME,4340,BRYNE,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,59000.0,111238.0,-52238.0,775.0,32746.0,-84209.0,-84209.0,296825.0,100000.0,196825.0,-244338.0,541163.0,167074.0,374089.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918407049,BJØRKE BIL AS,47.810,AS,TIME,4355,KVERNALAND,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,4395745.0,3924032.0,471713.0,3000.0,131325.0,343388.0,267843.0,3371942.0,1204916.0,2167026.0,2098448.0,1273494.0,73787.0,1199707.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918407820,ÅKRA BILIMPORT AS,47.810,AS,KARMØY,4270,ÅKREHAMN,35,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,149707238.0,144274466.0,5432772.0,66024.0,1518600.0,3980196.0,3102042.0,59550816.0,19966495.0,39584321.0,11925231.0,47625585.0,37090490.0,10535095.0,2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918410953,AUTOFORM AS,47.810,AS,VENNESLA,4706,VENNESLA,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,23744241.0,23119174.0,625067.0,916.0,126967.0,499016.0,421225.0,2501752.0,6649.0,2495103.0,336392.0,2165360.0,2165360.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918415742,BJARØY CLASSIC AS,47.810,AS,TØNSBERG,3111,TØNSBERG,,,True,2024,2024-01-01,2024-12-31,SELSKAP,store,18150.0,168600.0,-150450.0,72860.0,,-77591.0,-77591.0,6852269.0,6627088.0,225182.0,6851463.0,806.0,806.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918437940,NETTBIL AS,46.710,AS,OSLO,0585,OSLO,101,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,275105922.0,224852403.0,50253519.0,4126585.0,2355823.0,52024282.0,40555956.0,112648428.0,5441691.0,107206737.0,71333518.0,41314910.0,41314910.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918446656,YJ HOLDING AS,47.810,AS,SORTLAND,8406,SORTLAND,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,70150.0,-70150.0,,,-70150.0,-54717.0,3421815.0,3247203.0,174613.0,1962446.0,1459369.0,10369.0,1449000.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918463631,I GIR AS,47.810,AS,ALTA,9515,ALTA,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,294781.0,-294781.0,,,-294781.0,-294781.0,20696.0,0.0,20696.0,-889794.0,910490.0,910490.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918463739,FURU AS,47.810,AS,OSLO,1184,OSLO,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,317300.0,319750.0,-2450.0,,,-2450.0,-2450.0,61516.0,0.0,61516.0,-32604.0,94120.0,94120.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918465367,OSLO AUTO SENTER AS,47.810,AS,ULLENSAKER,2056,ALGARHEIM,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,2854363.0,3122791.0,-268428.0,1593.0,195.0,-267030.0,-435312.0,620218.0,0.0,620218.0,-129988.0,750206.0,750206.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918472827,VOLANS AS,47.810,AS,FROGN,1448,DRØBAK,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,20105701.0,20563586.0,-457885.0,14278.0,194603.0,-638210.0,-638210.0,433203.0,15070.0,418133.0,-5870.0,439073.0,246827.0,192246.0,,2026-04-11
918479023,TEH AS,47.810,AS,ASKER,1394,NESBRU,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,352808.0,270951.0,81857.0,1107885.0,226.0,1189516.0,1141871.0,3369877.0,0.0,3369877.0,3218396.0,151481.0,151481.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918488375,BLUESTERN AS,46.710,AS,BÆRUM,1359,EIKSMARKA,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,13673.0,-13673.0,72089.0,44230.0,14186.0,14186.0,1025461.0,0.0,1025461.0,25461.0,1000000.0,1000000.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918510478,ALLTEKNIKK SØR AS,47.810,AS,KRISTIANSAND,4640,SØGNE,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,484823.0,380435.0,104387.0,317.0,3734.0,100970.0,93001.0,377361.0,0.0,377361.0,292490.0,84871.0,27777.0,57095.0,2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-11
918536922,JØRGENSEN BIL AS,47.810,AS,HOLMESTRAND,3074,SANDE I VESTFOLD,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1809100.0,1942113.0,-133013.0,292.0,632.0,-133353.0,-133353.0,1560254.0,36494.0,1523760.0,1165798.0,394455.0,168255.0,226200.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918561773,RAMSTADVEIEN 2 EIENDOM AS,47.810,AS,INDRE ØSTFOLD,1850,MYSEN,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1588986.0,673361.0,915625.0,970.0,146.0,916449.0,676413.0,16360052.0,14861100.0,1498952.0,8397396.0,7962656.0,532656.0,7430000.0,2017|2018|2019|2020|2021|2022|2023|2024|2025,2026-04-11
918563024,CAR PARTNER AS,47.810,AS,RÆLINGEN,2009,NORDBY,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,345.0,-345.0,,,-345.0,-345.0,26900.0,0.0,26900.0,-89838.0,116738.0,116738.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918588426,DREAM OF NORWAY CARAVAN AS,47.810,AS,TYSVÆR,5541,KOLNES,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,2657885.0,2522435.0,135449.0,493.0,65461.0,70481.0,70481.0,477689.0,165955.0,311734.0,-284765.0,762454.0,655221.0,107233.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918591885,THORSEN BIL AS,47.810,AS,KVINNHERAD,5450,SUNDE I SUNNHORDLAND,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,10949472.0,10947435.0,2037.0,1663.0,31091.0,-27391.0,-21235.0,1346169.0,19720.0,1326449.0,1100259.0,245910.0,226710.0,19200.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918613994,NORWEGIAN MACHINERY AS,47.810,AS,GJERSTAD,4993,SUNDEBRU,9,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,119239642.0,113393531.0,5846111.0,75256.0,393948.0,5527419.0,4310029.0,22824834.0,354500.0,22470334.0,7810029.0,15014805.0,15014805.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918624074,AUTO PRIME AS,47.810,AS,INDRE ØSTFOLD,1850,MYSEN,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,,,,,0.0,0.0,0.0,0.0,0.0,-537.0,537.0,537.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918644881,ØKOMOBIL AS,47.810,AS,STAVANGER,4014,STAVANGER,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,19282.0,-19282.0,,12628.0,-31910.0,-31910.0,41166.0,0.0,41166.0,-221256.0,262422.0,262422.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918645071,NTB INVEST AS,47.810,AS,MALVIK,7562,SAKSVIK,,,True,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,13200199.0,-13200199.0,4640024.0,234639.0,-8794814.0,-9673776.0,39767260.0,35881097.0,3886163.0,-329713.0,40096973.0,19181958.0,20915015.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918660828,NAKA AUTOSPORT AS,47.810,AS,BÆRUM,1339,VØYENENGA,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,45976104.0,44097567.0,1878537.0,10262.0,559776.0,1329023.0,1035526.0,11164891.0,860991.0,10303900.0,2595879.0,8569012.0,2024128.0,6544884.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918670386,BOBIL BERGEN AS,46.710,AS,TRONDHEIM,7080,HEIMDAL,,,True,2024,2024-01-01,2024-12-31,SELSKAP,store,1947378.0,3271068.0,-1323690.0,18444.0,47726.0,-1352972.0,-1055318.0,2276647.0,813644.0,1463003.0,-2059075.0,4335722.0,4335722.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918677577,CLEVER INVEST AS,47.810,AS,STEINKJER,7714,STEINKJER,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,305.0,-305.0,,,-305.0,-238.0,47653.0,1154.0,46499.0,47653.0,0.0,,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918679863,BILBUTIKKEN FROLAND AS,47.810,AS,FROLAND,4820,FROLAND,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,10250331.0,10228051.0,22280.0,0.0,248348.0,-226068.0,-176333.0,5656313.0,4788776.0,867537.0,1573147.0,4083164.0,618790.0,3464374.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918738533,AUTOWORKS AS,47.810,AS,NORDREISA,9151,STORSLETT,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,4894.0,-4894.0,0.0,0.0,-4894.0,-4894.0,1112.0,0.0,1112.0,-21309.0,22422.0,22422.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918753230,ASKER BILMEGLING AS,47.810,AS,ASKER,1392,VETTRE,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,765175.0,402166.0,363009.0,,-1230.0,364239.0,364239.0,324632.0,0.0,324632.0,-403055.0,727687.0,727687.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918755675,3B AUTO AS,47.810,AS,VESTNES,6390,VESTNES,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,13507728.0,13327022.0,180706.0,0.0,207053.0,-26347.0,-17086.0,3348401.0,587518.0,2760883.0,1145404.0,2202997.0,1706719.0,496278.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918764305,ALBA HOLDING & INVEST AS,47.810,AS,BERGEN,5114,TERTNES,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,502.0,-502.0,4377820.0,4725.0,4372593.0,4353575.0,4304805.0,480000.0,3824805.0,4285787.0,19018.0,19018.0,0.0,,2026-04-11
918773371,TIJARA AS,47.810,AS,HAUGESUND,5534,HAUGESUND,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,,,,,0.0,0.0,6179.0,0.0,6179.0,6179.0,0.0,,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918781536,BRUKTBIL.NO AS,47.810,AS,OSLO,0975,OSLO,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,30000.0,-30000.0,-30000.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918782990,BAKKLI DRIFT AS,47.810,AS,MELHUS,7224,MELHUS,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,57500.0,15357.0,42143.0,,11500.0,30643.0,30643.0,81000.0,56000.0,25000.0,-196319.0,277319.0,277319.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918813780,BOXGO AS,47.810,AS,OSLO,0975,OSLO,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,342584.0,377923.0,-35339.0,0.0,111.0,-35450.0,-35450.0,1443735.0,0.0,1443735.0,-83573.0,1527307.0,2523.0,1524784.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918821112,LAUVSTAD HOLDING AS,47.810,AS,SELJORD,3840,SELJORD,,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,187150.0,91460.0,95690.0,387.0,1595900.0,-1499823.0,-1499823.0,827885.0,680002.0,147883.0,-2860593.0,3688477.0,106421.0,3582056.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
918837876,ANKA AUTO AS,47.810,AS,OSLO,1053,OSLO,5,,False,2024,2024-01-01,2024-12-31,SELSKAP,store,43113320.0,42031954.0,1081366.0,1552.0,44629.0,1038289.0,674786.0,3062745.0,0.0,3062745.0,2271193.0,791552.0,791552.0,0.0,2017|2018|2019|2020|2021|2022|2023|2024,2026-04-11
